time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
1777305888.2833,0.0000,0.0000,1.0000,-3.1000,-0.1364,-0.3783,1.3017,-3.0705
1777305888.3837,0.0000,0.0000,1.0000,-3.1000,-0.1249,-0.3666,1.2704,-3.0730
1777305888.4837,1.0000,1.0000,2.0000,3.1000,-0.1117,-0.3469,1.2394,-3.0732
1777305888.5847,1.0000,1.0000,2.0000,3.1000,-0.0970,-0.3199,1.2090,-3.0766
1777305888.6889,1.0000,1.0000,2.0000,3.1000,-0.0852,-0.2977,1.1934,-3.0941
1777305888.7840,1.0000,1.0000,2.0000,3.1000,-0.0628,-0.2557,1.1856,-3.1067
1777305888.8937,1.0000,1.0000,2.0000,3.1000,-0.0368,-0.2122,1.1937,-3.1148
1777305888.9811,1.0000,1.0000,2.0000,3.1000,-0.0002,-0.1587,1.2156,-3.1218
1777305889.0856,1.0000,1.0000,2.0000,3.1000,0.0405,-0.1058,1.2444,-3.1296
1777305889.1909,1.0000,1.0000,2.0000,3.1000,0.0926,-0.0433,1.2830,-3.1292
1777305889.3170,1.0000,1.0000,2.0000,3.1000,0.1466,0.0168,1.3229,-3.1274
1777305889.4129,1.0000,1.0000,2.0000,3.1000,0.2175,0.0921,1.3740,-3.1355
1777305889.4946,1.0000,1.0000,2.0000,3.1000,0.2621,0.1374,1.4048,-3.1389
1777305889.6036,1.0000,1.0000,2.0000,3.1000,0.3367,0.2101,1.4543,-3.1341
1777305889.7048,1.0000,1.0000,2.0000,3.1000,0.4089,0.2780,1.4991,-3.1318
1777305889.8014,1.0000,1.0000,2.0000,3.1000,0.4929,0.3545,1.5487,-3.1310
1777305889.9037,1.0000,1.0000,2.0000,3.1000,0.5643,0.4180,1.5890,-3.1379
1777305889.9841,1.0000,1.0000,2.0000,3.1000,0.6466,0.4893,1.6335,-3.1405
1777305890.0954,1.0000,1.0000,2.0000,3.1000,0.7405,0.5684,1.6813,3.1375
1777305890.2272,1.0000,1.0000,2.0000,3.1000,0.8183,0.6335,1.7201,-3.1394
1777305890.2869,-1.0000,-1.0000,3.0000,1.5000,0.9040,0.7062,1.7634,-3.1374
1777305890.3967,-1.0000,-1.0000,3.0000,1.5000,0.9939,0.7857,1.8096,3.1350
1777305890.4942,-1.0000,-1.0000,3.0000,1.5000,1.0656,0.8526,1.8497,3.0889
1777305890.6399,-1.0000,-1.0000,3.0000,1.5000,1.1469,0.9327,1.9021,3.0213
1777305890.6929,-1.0000,-1.0000,3.0000,1.5000,1.1735,0.9603,1.9237,2.9952
1777305890.8007,-1.0000,-1.0000,3.0000,1.5000,1.2029,0.9933,1.9554,2.9361
1777305890.8940,-1.0000,-1.0000,3.0000,1.5000,1.2237,1.0210,1.9933,2.8750
1777305890.9867,-1.0000,-1.0000,3.0000,1.5000,1.2296,1.0337,2.0246,2.8212
1777305891.0902,-1.0000,-1.0000,3.0000,1.5000,1.2238,1.0382,2.0584,2.7460
1777305891.1943,-1.0000,-1.0000,3.0000,1.5000,1.2057,1.0333,2.0962,2.6836
1777305891.2931,-1.0000,-1.0000,3.0000,1.5000,1.1771,1.0206,2.1303,2.6335
1777305891.3966,-1.0000,-1.0000,3.0000,1.5000,1.1375,1.0009,2.1642,2.5713
1777305891.4931,-1.0000,-1.0000,3.0000,1.5000,1.0878,0.9758,2.1971,2.5088
1777305891.5948,-1.0000,-1.0000,3.0000,1.5000,1.0281,0.9464,2.2289,2.4481
1777305891.6994,-1.0000,-1.0000,3.0000,1.5000,0.9667,0.9174,2.2563,2.3938
1777305891.7933,-1.0000,-1.0000,3.0000,1.5000,0.8814,0.8813,2.2879,2.3190
1777305891.8940,-1.0000,-1.0000,3.0000,1.5000,0.7949,0.8488,2.3149,2.2594
1777305891.9961,-1.0000,-1.0000,3.0000,1.5000,0.7001,0.8164,2.3393,2.1976
1777305892.0952,-1.0000,-1.0000,3.0000,1.5000,0.5982,0.7825,2.3619,2.1512
1777305892.1940,-1.0000,-1.0000,3.0000,1.5000,0.4915,0.7429,2.3830,2.0990
1777305892.2947,-1.0000,-1.0000,3.0000,1.5000,0.3836,0.6943,2.4043,2.0446
1777305892.3950,-1.0000,-1.0000,3.0000,1.5000,0.2776,0.6339,2.4253,1.9824
1777305892.5099,-1.0000,-1.0000,3.0000,1.5000,0.1760,0.5613,2.4465,1.9282
1777305892.5949,-1.0000,-1.0000,3.0000,1.5000,0.0790,0.4769,2.4677,1.8698
1777305892.6942,-1.0000,-1.0000,3.0000,1.5000,-0.0144,0.3812,2.4891,1.8266
1777305892.7971,-1.0000,-1.0000,3.0000,1.5000,-0.0783,0.3082,2.5038,1.7931
1777305892.8934,-1.0000,-1.0000,3.0000,1.5000,-0.1951,0.1621,2.5311,1.7506
1777305892.9937,-1.0000,-1.0000,3.0000,1.5000,-0.2844,0.0420,2.5520,1.7203
1777305893.0939,-1.0000,-1.0000,3.0000,1.5000,-0.3736,-0.0825,2.5726,1.6972
1777305893.1968,-1.0000,-1.0000,3.0000,1.5000,-0.4638,-0.2096,2.5928,1.6761
1777305893.2932,-1.0000,-1.0000,3.0000,1.5000,-0.5364,-0.3125,2.6089,1.6596
1777305893.3945,-1.0000,-1.0000,3.0000,1.5000,-0.6476,-0.4677,2.6333,1.6386
1777305893.4943,-1.0000,-1.0000,3.0000,1.5000,-0.7423,-0.5969,2.6542,1.6220
1777305893.5949,-1.0000,-1.0000,3.0000,1.5000,-0.8281,-0.7123,2.6742,1.6099
