time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
15.3910,1.0000,-2.0000,3.0000,-1.5000,1.0171,-2.0299,2.8747,-1.4341
15.5102,1.0000,-2.0000,3.0000,-1.5000,1.0209,-2.0310,2.8770,-1.4349
15.5615,1.0000,-2.0000,3.0000,-1.5000,1.0247,-2.0324,2.8784,-1.4326
15.6621,1.0000,-2.0000,3.0000,-1.5000,1.0295,-2.0343,2.8807,-1.4380
15.7614,1.0000,-2.0000,3.0000,-1.5000,1.0347,-2.0365,2.8830,-1.4399
15.8613,1.0000,-2.0000,3.0000,-1.5000,1.0403,-2.0384,2.8851,-1.4388
15.9615,1.0000,-2.0000,3.0000,-1.5000,1.0456,-2.0407,2.8879,-1.4392
16.0622,1.0000,-2.0000,3.0000,-1.5000,1.0504,-2.0421,2.8895,-1.4335
16.1614,1.0000,-2.0000,3.0000,-1.5000,1.0551,-2.0453,2.8932,-1.4416
16.2644,1.0000,-2.0000,3.0000,-1.5000,1.0594,-2.0476,2.8963,-1.4416
16.3657,1.0000,-2.0000,3.0000,-1.5000,1.0631,-2.0497,2.8992,-1.4396
16.4656,1.0000,-2.0000,3.0000,-1.5000,1.0657,-2.0525,2.9020,-1.4406
16.5620,1.0000,-2.0000,3.0000,-1.5000,1.0682,-2.0547,2.9043,-1.4407
16.6627,1.0000,-2.0000,3.0000,-1.5000,1.0708,-2.0574,2.9074,-1.4418
16.7657,1.0000,-2.0000,3.0000,-1.5000,1.0733,-2.0594,2.9103,-1.4439
16.8655,1.0000,-2.0000,3.0000,-1.5000,1.0756,-2.0598,2.9119,-1.4464
16.9656,1.0000,-2.0000,3.0000,-1.5000,1.0776,-2.0596,2.9134,-1.4447
17.0656,1.0000,-2.0000,3.0000,-1.5000,1.0794,-2.0590,2.9146,-1.4476
17.1639,1.0000,-2.0000,3.0000,-1.5000,1.0811,-2.0581,2.9160,-1.4499
17.2663,1.0000,-2.0000,3.0000,-1.5000,1.0825,-2.0559,2.9162,-1.4496
17.3665,1.0000,-2.0000,3.0000,-1.5000,1.0834,-2.0541,2.9161,-1.4535
17.4656,1.0000,-2.0000,3.0000,-1.5000,1.0837,-2.0510,2.9146,-1.4495
17.5654,1.0000,-2.0000,3.0000,-1.5000,1.0834,-2.0488,2.9140,-1.4542
17.6655,1.0000,-2.0000,3.0000,-1.5000,1.0824,-2.0462,2.9132,-1.4657
17.7653,1.0000,-2.0000,3.0000,-1.5000,1.0809,-2.0426,2.9116,-1.4652
17.8652,1.0000,-2.0000,3.0000,-1.5000,1.0783,-2.0400,2.9108,-1.4699
17.9664,1.0000,-2.0000,3.0000,-1.5000,1.0754,-2.0365,2.9091,-1.4728
18.0656,1.0000,-2.0000,3.0000,-1.5000,1.0722,-2.0347,2.9089,-1.4782
18.1691,1.0000,-2.0000,3.0000,-1.5000,1.0689,-2.0322,2.9083,-1.4823
18.2656,1.0000,-2.0000,3.0000,-1.5000,1.0659,-2.0307,2.9082,-1.4770
18.3695,1.0000,-2.0000,3.0000,-1.5000,1.0632,-2.0295,2.9085,-1.4772
18.4695,1.0000,-2.0000,3.0000,-1.5000,1.0608,-2.0279,2.9074,-1.4714
18.5697,1.0000,-2.0000,3.0000,-1.5000,1.0592,-2.0280,2.9077,-1.4777
18.6696,1.0000,-2.0000,3.0000,-1.5000,1.0579,-2.0275,2.9073,-1.4783
18.7696,1.0000,-2.0000,3.0000,-1.5000,1.0566,-2.0269,2.9061,-1.4722
18.8672,1.0000,-2.0000,3.0000,-1.5000,1.0556,-2.0272,2.9059,-1.4709
18.9675,1.0000,-2.0000,3.0000,-1.5000,1.0545,-2.0286,2.9069,-1.4790
19.0696,1.0000,-2.0000,3.0000,-1.5000,1.0528,-2.0294,2.9076,-1.4698
19.1886,1.0000,-2.0000,3.0000,-1.5000,1.0519,-2.0298,2.9082,-1.4715
19.2767,1.0000,-2.0000,3.0000,-1.5000,1.0512,-2.0302,2.9093,-1.4733
19.3787,1.0000,-2.0000,3.0000,-1.5000,1.0512,-2.0302,2.9097,-1.4746
19.4796,1.0000,-2.0000,3.0000,-1.5000,1.0510,-2.0286,2.9087,-1.4692
19.5843,1.0000,-2.0000,3.0000,-1.5000,1.0510,-2.0279,2.9086,-1.4716
19.6863,1.0000,-2.0000,3.0000,-1.5000,1.0512,-2.0266,2.9082,-1.4743
19.7883,1.0000,-2.0000,3.0000,-1.5000,1.0513,-2.0252,2.9077,-1.4690
19.8918,1.0000,-2.0000,3.0000,-1.5000,1.0512,-2.0245,2.9077,-1.4693
19.9916,1.0000,-2.0000,3.0000,-1.5000,1.0512,-2.0237,2.9085,-1.4708
20.0957,1.0000,-2.0000,3.0000,-1.5000,1.0520,-2.0216,2.9093,-1.4709
20.1990,1.0000,-2.0000,3.0000,-1.5000,1.0533,-2.0199,2.9103,-1.4684
20.3007,1.0000,-2.0000,3.0000,-1.5000,1.0546,-2.0198,2.9124,-1.4746
20.3735,1.0000,-2.0000,3.0000,-1.5000,1.0555,-2.0185,2.9121,-1.4723
20.4735,1.0000,-2.0000,3.0000,-1.5000,1.0568,-2.0180,2.9121,-1.4712
20.5735,1.0000,-2.0000,3.0000,-1.5000,1.0586,-2.0188,2.9131,-1.4758
20.6736,1.0000,-2.0000,3.0000,-1.5000,1.0605,-2.0189,2.9133,-1.4773
20.7759,1.0000,-2.0000,3.0000,-1.5000,1.0628,-2.0185,2.9127,-1.4725
20.8736,1.0000,-2.0000,3.0000,-1.5000,1.0651,-2.0191,2.9134,-1.4774
20.9734,1.0000,-2.0000,3.0000,-1.5000,1.0675,-2.0189,2.9131,-1.4771
21.0739,1.0000,-2.0000,3.0000,-1.5000,1.0697,-2.0179,2.9122,-1.4724
21.1736,1.0000,-2.0000,3.0000,-1.5000,1.0716,-2.0175,2.9125,-1.4764
21.2746,1.0000,-2.0000,3.0000,-1.5000,1.0728,-2.0175,2.9127,-1.4760
21.3740,1.0000,-2.0000,3.0000,-1.5000,1.0736,-2.0174,2.9128,-1.4777
21.4749,1.0000,-2.0000,3.0000,-1.5000,1.0738,-2.0180,2.9125,-1.4783
21.5778,1.0000,-2.0000,3.0000,-1.5000,1.0735,-2.0188,2.9119,-1.4772
21.6787,1.0000,-2.0000,3.0000,-1.5000,1.0723,-2.0200,2.9112,-1.4749
21.7781,1.0000,-2.0000,3.0000,-1.5000,1.0708,-2.0213,2.9111,-1.4787
21.8774,1.0000,-2.0000,3.0000,-1.5000,1.0687,-2.0236,2.9123,-1.4836
21.9774,1.0000,-2.0000,3.0000,-1.5000,1.0665,-2.0252,2.9133,-1.4821
22.0776,1.0000,-2.0000,3.0000,-1.5000,1.0644,-2.0269,2.9149,-1.4838
22.1792,1.0000,-2.0000,3.0000,-1.5000,1.0625,-2.0279,2.9160,-1.4768
22.2774,1.0000,-2.0000,3.0000,-1.5000,1.0608,-2.0292,2.9179,-1.4837
22.3774,1.0000,-2.0000,3.0000,-1.5000,1.0591,-2.0298,2.9195,-1.4818
22.4776,1.0000,-2.0000,3.0000,-1.5000,1.0570,-2.0298,2.9200,-1.4815
22.5774,1.0000,-2.0000,3.0000,-1.5000,1.0548,-2.0296,2.9201,-1.4757
22.6776,1.0000,-2.0000,3.0000,-1.5000,1.0525,-2.0305,2.9204,-1.4772
22.7789,1.0000,-2.0000,3.0000,-1.5000,1.0506,-2.0316,2.9210,-1.4761
22.8773,1.0000,-2.0000,4.0000,-1.5000,1.0491,-2.0322,2.9208,-1.4788
22.9816,1.0000,-2.0000,4.0000,-1.5000,1.0481,-2.0327,2.9203,-1.4748
23.0816,1.0000,-2.0000,4.0000,-1.5000,1.0482,-2.0338,2.9270,-1.4778
23.1827,1.0000,-2.0000,4.0000,-1.5000,1.0482,-2.0354,2.9431,-1.4799
23.2798,1.0000,-2.0000,4.0000,-1.5000,1.0490,-2.0364,2.9650,-1.4811
23.3814,1.0000,-2.0000,4.0000,-1.5000,1.0500,-2.0376,2.9942,-1.4717
23.4816,1.0000,-2.0000,4.0000,-1.5000,1.0515,-2.0393,3.0273,-1.4802
23.5790,1.0000,-2.0000,4.0000,-1.5000,1.0534,-2.0407,3.0616,-1.4844
23.6797,1.0000,-2.0000,4.0000,-1.5000,1.0549,-2.0421,3.0898,-1.4733
23.7857,1.0000,-2.0000,4.0000,-1.5000,1.0571,-2.0437,3.1289,-1.4794
23.8856,1.0000,-2.0000,4.0000,-1.5000,1.0594,-2.0467,3.1683,-1.4798
23.9889,1.0000,-2.0000,4.0000,-1.5000,1.0613,-2.0496,3.2085,-1.4813
24.0877,1.0000,-2.0000,4.0000,-1.5000,1.0634,-2.0530,3.2480,-1.4809
24.1918,1.0000,-2.0000,4.0000,-1.5000,1.0653,-2.0560,3.2882,-1.4815
24.2958,1.0000,-2.0000,4.0000,-1.5000,1.0671,-2.0592,3.3344,-1.4836
24.3965,1.0000,-2.0000,4.0000,-1.5000,1.0684,-2.0613,3.3679,-1.4852
24.5000,1.0000,-2.0000,4.0000,-1.5000,1.0695,-2.0628,3.4044,-1.4814
24.5997,1.0000,-2.0000,4.0000,-1.5000,1.0712,-2.0647,3.4473,-1.4855
24.7071,1.0000,-2.0000,4.0000,-1.5000,1.0721,-2.0654,3.4736,-1.4846
24.8110,1.0000,-2.0000,4.0000,-1.5000,1.0729,-2.0667,3.5053,-1.4849
25.0208,1.0000,-2.0000,4.0000,-1.5000,1.0734,-2.0675,3.5339,-1.4846
25.0253,1.0000,-2.0000,4.0000,-1.5000,1.0736,-2.0680,3.5685,-1.4857
25.2245,1.0000,-2.0000,4.0000,-1.5000,1.0735,-2.0678,3.5830,-1.4869
25.2296,1.0000,-2.0000,4.0000,-1.5000,1.0730,-2.0665,3.6027,-1.4853
25.4243,1.0000,-2.0000,4.0000,-1.5000,1.0728,-2.0654,3.6023,-1.4871
25.4294,1.0000,-2.0000,4.0000,-1.5000,1.0727,-2.0618,3.5863,-1.4847
25.5676,1.0000,-2.0000,4.0000,-1.5000,1.0732,-2.0598,3.5682,-1.4860
25.6720,1.0000,-2.0000,4.0000,-1.5000,1.0739,-2.0572,3.5490,-1.4850
25.7441,1.0000,-2.0000,4.0000,-1.5000,1.0749,-2.0568,3.5437,-1.4863
26.0011,1.0000,-2.0000,4.0000,-1.5000,1.0751,-2.0569,3.5435,-1.4874
26.0020,1.0000,-2.0000,4.0000,-1.5000,1.0763,-2.0572,3.5449,-1.4854
26.1057,1.0000,-2.0000,4.0000,-1.5000,1.0787,-2.0571,3.5853,-1.4858
26.2059,1.0000,-2.0000,4.0000,-1.5000,1.0793,-2.0559,3.6071,-1.4864
26.3058,1.0000,-2.0000,4.0000,-1.5000,1.0798,-2.0542,3.6286,-1.4857
26.4063,1.0000,-2.0000,4.0000,-1.5000,1.0806,-2.0517,3.6501,-1.5031
26.5062,1.0000,-2.0000,4.0000,-1.5000,1.0817,-2.0498,3.6689,-1.4832
26.6057,1.0000,-2.0000,4.0000,-1.5000,1.0813,-2.0483,3.6865,-1.4883
26.7087,1.0000,-2.0000,4.0000,-1.5000,1.0814,-2.0478,3.6911,-1.4859
26.9077,1.0000,-2.0000,4.0000,-1.5000,1.0806,-2.0457,3.7137,-1.4833
26.9089,1.0000,-2.0000,4.0000,-1.5000,1.0799,-2.0449,3.7256,-1.4945
27.0126,1.0000,-2.0000,4.0000,-1.5000,1.0794,-2.0431,3.7333,-1.4812
27.1097,1.0000,-2.0000,4.0000,-1.5000,1.0773,-2.0387,3.7524,-1.4960
27.2310,1.0000,-2.0000,4.0000,-1.5000,1.0740,-2.0373,3.7542,-1.4860
27.3984,1.0000,-2.0000,4.0000,-1.5000,1.0741,-2.0313,3.7724,-1.4862
27.4103,1.0000,-2.0000,4.0000,-1.5000,1.0711,-2.0253,3.7832,-1.4804
27.5422,1.0000,-2.0000,4.0000,-1.5000,1.0697,-2.0212,3.7949,-1.4982
27.6396,1.0000,-2.0000,4.0000,-1.5000,1.0648,-2.0151,3.7978,-1.4850
27.7137,1.0000,-2.0000,4.0000,-1.5000,1.0629,-2.0104,3.8033,-1.4854
27.8135,1.0000,-2.0000,4.0000,-1.5000,1.0620,-2.0069,3.8098,-1.4929
27.9140,1.0000,-2.0000,4.0000,-1.5000,1.0627,-2.0042,3.8184,-1.4884
28.0159,1.0000,-2.0000,4.0000,-1.5000,1.0612,-2.0016,3.8219,-1.4885
28.1175,1.0000,-2.0000,4.0000,-1.5000,1.0603,-2.0003,3.8264,-1.4944
28.2135,1.0000,-2.0000,4.0000,-1.5000,1.0568,-1.9987,3.8255,-1.4865
28.3134,1.0000,-2.0000,4.0000,-1.5000,1.0584,-1.9986,3.8332,-1.4895
28.4136,1.0000,-2.0000,4.0000,-1.5000,1.0554,-1.9977,3.8320,-1.4993
28.5133,1.0000,-2.0000,4.0000,-1.5000,1.0575,-1.9989,3.8402,-1.5029
28.6136,1.0000,-2.0000,4.0000,-1.5000,1.0566,-1.9972,3.8403,-1.4897
